time,hip_flexion_r_moment,hip_flexion_l_moment,thigh_l_accel_x,thigh_l_accel_y,thigh_l_accel_z,thigh_l_gyro_x,thigh_l_gyro_y,thigh_l_gyro_z,thigh_r_accel_x,thigh_r_accel_y,thigh_r_accel_z,thigh_r_gyro_x,thigh_r_gyro_y,thigh_r_gyro_z,torque_l_mea,torque_r_mea,pelvis_gyro_x,pelvis_gyro_y,pelvis_gyro_z,pelvis_accel_x,pelvis_accel_y,pelvis_accel_z,d_hip_sagittal_l_filt,d_hip_sagittal_r_filt,hip_sagittal_l,hip_sagittal_r,torque_l_cmd,torque_r_cmd,mode_n,mode_l,mode_r,gp_l,gp_r,gp_r_to,gp_l_to,rFP_vy,lFP_vy
28.86,NaN,NaN,-1.32290926846591,-0.0872469815340964,-0.123335404829547,-8.22587446733026,-3.42629172584979,9.7794966264199,-1.21058238636368,-0.318004261363588,0.471724076704553,-32.7925248579559,7.99283114346731,14.9896795099445,-0.0980125870199755,0.013576448456441,-0.0444305549066403,-0.0831833337422184,-0.144355558833342,1.83804447011125,-12.81295564,-0.511777764322341,0.827775153633339,-0.0391854912611218,0.10670339971111,-0.565817772044445,0,0,0,0,0,0.97311111111111,0.48522222222222,NaN,NaN,NaN,NaN
28.865,NaN,NaN,-1.43636807528414,-0.102761008522734,-0.101074218749991,-4.66641512783944,-9.4243829900592,11.8103027343758,-1.13687411221588,-0.373734907670474,0.424471768465889,-30.4343483664764,7.82082297585232,12.7424760298287,0.08472769625,0.01651414136,-0.066674999,-0.086450001,-0.1372000027,1.724799991,-12.8086004,-0.4115999945,0.81543707275,-0.0191383378925,0.10853576655,-0.5653064172,0,0,0,0,0,0.974,0.487,NaN,NaN,NaN,NaN
28.87,NaN,NaN,-1.47653537326389,-0.110026041666668,-0.105305989583336,-1.05794270833249,-14.2042371961816,13.1598578559031,-1.08216688368054,-0.40052625868056,0.370903862847209,-29.9140082465278,8.50762261284742,10.0606282552077,0.167645454600042,0.000464333462599359,-0.0666749990000327,-0.0864500009999932,-0.137200002699991,1.7247999909998,-12.8086004000003,-0.41159999449977,0.786910131999981,0.014314924020015,0.1108368784,-0.5633888165,0,0,0,0,0,0.969,0.481,NaN,NaN,NaN,NaN
28.875,NaN,NaN,-1.4951171875,-0.114501953125,-0.11669921875,2.50244140625,-18.646240234375,14.312744140625,-1.031982421875,-0.421142578125,0.316650390625,-29.84619140625,9.33837890625,7.26318359375,0.2274327871,-0.0004381219093,-0.112700001,-0.07682499766,-0.1244250023,1.440599999,-13.23000023,-0.0881999962,0.7608592208,0.03549212977,0.1104533597,-0.5633888165,0,0,0,0,0,0.969,0.481,NaN,NaN,NaN,NaN
28.88,NaN,NaN,-1.40771484375,0.0126953125,-0.177001953125,-4.608154296875,-22.705078125,9.552001953125,-0.96923828125,-0.4296875,0.17578125,-29.510498046875,11.260986328125,2.0751953125,0.1471817434,0.01271680107,-0.112700001,-0.07682499766,-0.1244250023,1.440599999,-13.23000023,-0.0881999962,0.7287469356,0.05477655213,0.1100698411,-0.5622382681,0,0,0,0,0,0.975,0.492,NaN,NaN,NaN,NaN
28.885,NaN,NaN,-1.44628906249999,0.0390624999999336,-0.143554687499968,-9.49096679687589,-26.3366699218787,6.13403320312489,-0.932128906249926,-0.395996093749988,0.0373535156249381,-30.0598144531244,15.3503417968786,-1.73950195312713,0.00298992323988746,0.0126108935799801,-0.1585500073,-0.05232500017,-0.077524997,1.136799967,-12.97520001,0.3430000015,0.689846910599968,0.0709881021200092,0.1089192852,-0.562621823999999,0,0,0,0,0,0.975000000000001,0.492000000000004,NaN,NaN,NaN,NaN
28.89,NaN,NaN,-1.437744140625,-0.054443359375,-0.09814453125,-10.7421875,-31.524658203125,5.9814453125,-0.82763671875,-0.379638671875,-0.0498046875,-29.205322265625,20.355224609375,-4.730224609375,-0.1553938032,-0.01532962859,-0.1585500073,-0.05232500017,-0.077524997,1.136799967,-12.97520001,0.3430000015,0.6446753395,0.08396921873,0.1085357665,-0.5618547718,0,0,0,0,0,0.976,0.498,NaN,NaN,NaN,NaN
28.895,NaN,NaN,-1.54833984374992,-0.00390625000003591,0.00439453124992714,-9.58251953125082,-34.301757812498,3.38745117187684,-0.74267578125006,-0.360839843750013,-0.159667968749922,-23.620605468754,25.9094238281211,-6.53076171874872,-0.179734308899983,-0.00717371166600579,-0.168174993999993,-0.0330749997500137,-0.0496999985000198,0.950600028000132,-12.4264000700004,0.323399998200014,0.593964121800036,0.0943391562799926,0.107385210600001,-0.560704223300001,0,0,0,0,0,0.976,0.498,NaN,NaN,NaN,NaN
28.9,NaN,NaN,-1.60766601562501,-0.132568359374948,0.00854492187504406,-6.50024414062706,-44.9523925781278,8.69750976562283,-0.700195312499926,-0.330322265624997,-0.280761718750136,-15.228271484362,32.3486328125078,-6.89697265624627,-0.0522158259799536,-0.028654838800043,-0.168174994000014,-0.0330749997499841,-0.0496999985000244,0.950600027999861,-12.4264000699998,0.323399998200097,0.539273921999959,0.102178579200004,0.107001691999999,-0.560704223299999,0,0,0,0,0,0.979,0.507,NaN,NaN,NaN,NaN
28.905,NaN,NaN,-1.624755859375,-0.058837890625,0.070556640625,-9.3994140625,-48.9501953125,5.645751953125,-0.59619140625,-0.326171875,-0.4716796875,3.021240234375,43.365478515625,-1.64794921875,0.01304939919,-0.08910508986,-0.188475008,-0.01067500025,-0.08400000334,0.7545999959,-12.14219964,0.4605999842,0.4818475348,0.1081190948,0.1058511361,-0.5595536749,0,0,0,0,0,0.979,0.507,NaN,NaN,NaN,NaN
28.91,NaN,NaN,-1.31591796875022,-0.0859374999999807,-0.135498046874854,-7.35473632812645,-58.3496093749933,2.86865234375197,-0.608886718749991,-0.258789062500048,-0.489746093749987,14.6789550781167,55.1757812499916,0.823974609373244,0.0369977583733277,-0.181334793893312,-0.188475008,-0.01067500025,-0.08400000334,0.7545999959,-12.14219964,0.4605999842,0.432302077383345,0.112412230299999,0.104253141766667,-0.558275254566667,0,0,0,0,0,0.980666666666666,0.513666666666665,NaN,NaN,NaN,NaN
