hip_sagittal_l_raw,hip_sagittal_r_raw,d_hip_sagittal_l_raw,d_hip_sagittal_r_raw,torque_l_mea,torque_r_mea,pelvis_euler_x,pelvis_euler_y,pelvis_euler_z,pelvis_gyro_x,pelvis_gyro_y,pelvis_gyro_z,pelvis_accel_x,pelvis_accel_y,pelvis_accel_z,batt,cpu,mem,button_l,button_r,time,d_hip_sagittal_l_filt,d_hip_sagittal_r_filt,hip_sagittal_l,hip_sagittal_r,torque_l_cmd,torque_r_cmd,stance_l,stance_r,mode_n,mode_l,mode_r,gp_l,gp_r,l_est_trq,r_est_trq,thigh_l_accel_x,thigh_l_accel_y,thigh_l_accel_z,thigh_l_gyro_x,thigh_l_gyro_y,thigh_l_gyro_z,thigh_r_accel_x,thigh_r_accel_y,thigh_r_accel_z,thigh_r_gyro_x,thigh_r_gyro_y,thigh_r_gyro_z,sync,imu_time,trq_r,trq_l,exo_time
-0.07133445889,-0.3002950549,-3.246010065,1.484838247,0,-0,1.646749973,-0.1151499987,-0.637349968,0.2105249953,-0.3825500107,0.09152500033,-1.705199951,-12.24019954,1.25440006,23.28118515,202.0627372,1.1828125,0,0,46.411,-2.647432728,1.003895958,-0.07056742167,-0.27690042,-2.1319342,3.275169615,0,1,0,0,0,0,0,-0.23072,0.37341,-10.2183112691693,1.3586513024712,-13.287608523391,-0.959985366599794,-3.31847024490479,-0.0327627652110533,-7.84810948750055,4.83340868072814,-3.75739562840663,-0.0195481009615562,1.44033193448266,0.374212453925869,0,46.31688892,-0.46114039,0.24544492,46.411
-0.08782576025,-0.2933917344,-3.258252859,1.46303308,0,-0,1.646749973,-0.1151499987,-0.637349968,0.2105249953,-0.3825500107,0.09152500033,-1.705199951,-12.24019954,1.25440006,23.28118515,0,1.1828125,0,0,46.416,-2.748852093,1.066531581,-0.08705872303,-0.2699970994,-1.953980019,2.95225906,0,1,0,0,0,0,0,-0.23072,0.37341,-9.95547412322911,1.66437888817078,-13.1812494518477,-0.942430816008949,-3.23194818553375,-0.12453459084803,-9.00202351266986,4.62200516193016,-4.67703070177655,-0.296054001333314,1.50226870403756,0.380938069056546,0,46.32656199,-0.36282641000014,0.278465419999953,46.416
-0.1035500243,-0.2861048877,-3.223854303,1.467496753,0,-0,1.647974968,-0.117949996,-0.6403250027,0.242549994,-0.3303999853,0.123549999,-1.264199933,-12.26959975,2.087399995,23.28118515,0,1.1828125,0,0,46.421,-2.835144189,1.123161524,-0.1027829871,-0.2627102528,-1.953980019,2.95225906,0,1,0,0,0,0,0,-0.19878,0.32756,-10.9785118267061,1.78179653689049,-11.6294341235385,-0.910524092599869,-3.26270916292258,-0.13175901656307,-9.75078657962092,4.16724512602529,-4.20332508721365,-0.367294138910461,1.52675402570513,0.383378833202214,0,46.3300265733333,-0.366353306666663,0.262549570000015,46.421
-0.1196578071,-0.278434515,-3.21210146,1.410532594,0,-0,1.649375,-0.121450001,-0.642424984,0.231875,-0.2288999987,0.1513749933,-1.264199933,-11.7207998,2.45,23.28118515,0,1.1828125,0,0,46.429,-2.907484364,1.172909681,-0.1188907698,-0.2550398801,-1.810001586,2.778978178,0,1,0,0,0,0,0,-0.19878,0.32756,-12.615372152272,1.96966477484156,-9.14652959824091,-0.859473335145317,-3.31192672674497,-0.14331809770694,-10.9488074867415,3.43962906857708,-3.44539610390999,-0.481278359033408,1.56593054037314,0.387284055835271,0,46.3355699066667,-0.371996341333332,0.237084210000008,46.429
-0.1465041041,-0.2676959932,-3.271579504,1.458420873,0,-0,1.649375,-0.121450001,-0.642424984,0.231875,-0.2288999987,0.1513749933,-1.264199933,-11.7207998,2.45,23.28118515,0,1.1828125,0,0,46.431,-2.968225547,1.216356434,-0.1457370669,-0.2443013582,-1.810001586,2.778978178,0,1,0,0,0,0,0,-0.1951,0.34011,-13.0245872336624,2.01663183432921,-8.52580346691817,-0.846710645781713,-3.32423111770054,-0.146207867992899,-11.2483127135208,3.25772505421551,-3.25591385808458,-0.509774414064069,1.57572466904012,0.388260361493532,0,46.33695574,-0.373407099999995,0.230717870000023,46.431
-0.1507228166,-0.2646278441,-3.13889575,1.385652304,0,-0,1.649375,-0.121450001,-0.642424984,0.231875,-0.2288999987,0.1513749933,-1.264199933,-11.7207998,2.45,23.28118515,0,1.18359375,0,0,46.436,-3.01743361,1.253077973,-0.1499557794,-0.2412332091,-1.69446007,2.667522486,0,1,0,0,0,0,0,-0.1951,0.34011,-8.46625737150688,3.19728862005098,-10.654962203855,-0.740558655978504,-2.89247502149903,-0.107425770018532,-11.6280695656642,0.371375693656332,-2.41954940214692,-0.493852538930567,1.59214501864744,0.435241617234707,0,46.3466311,-0.32755908,0.19877565,46.436
-0.1664470732,-0.2569574714,-3.138227701,1.421215177,0,-0,1.650949936,-0.124775002,-0.643475008,0.2084249973,-0.1200500023,0.149100008,-1.352399966,-10.71140053,2.802800131,23.28118515,0,1.18359375,0,0,46.441,-3.056118356,1.283840981,-0.165680036,-0.2335628364,-1.69446007,2.667522486,0,1,0,0,0,0,0,-0.20641,0.24461,-8.75272945869889,3.0214340819792,-9.31512022114463,-0.693190045945363,-2.85392007523797,-0.0878389131472393,-11.7441483842477,0.161409214397971,-2.24360468453103,-0.447068928908941,1.60064553922593,0.4266325336785,0,46.35158571,-0.333834140000004,0.196935849999999,46.441
-0.1798702329,-0.2515881956,-3.011517286,1.409278631,0,-0,1.650949936,-0.124775002,-0.643475008,0.2084249973,-0.1200500023,0.149100008,-1.352399966,-10.71140053,2.802800131,23.28118515,0,1.18359375,0,0,46.446,-3.083981771,1.309258672,-0.1791031957,-0.2281935606,-1.624925,2.427467321,0,1,0,0,0,0,0,-0.20641,0.24461,-9.0392015458905,2.84557954390768,-7.97527823843618,-0.645821435912289,-2.81536512897696,-0.0682520562759746,-11.860227202831,-0.0485572648600911,-2.0676599669154,-0.400285318887382,1.6091460598044,0.418023450122305,0,46.35654032,-0.3401092,0.19509605,46.446
-0.1955944896,-0.2420002371,-3.03203845,1.475068569,0,-0,1.652525005,-0.1274000037,-0.6432999706,0.18375,-0.005950000063,0.1448999953,-1.205400033,-10.10380018,2.910599911,23.28118515,0,1.18359375,0,0,46.451,-3.102351825,1.330923164,-0.1948274524,-0.2186056022,-1.624925,2.427467321,0,1,0,0,0,0,0,-0.19774,0.25472,-8.68420439323518,2.30824671059075,-7.54550431654658,-0.629213189812725,-2.79346768106411,-0.0601681030439775,-12.425004862131,-0.102301006396307,-1.44425893292637,-0.394787025539989,1.58547266959961,0.403149510989824,0,46.36029342,-0.303378626923073,0.199446088461539,46.451
-0.2105517089,-0.2354804277,-3.020260811,1.435098886,0,-0,1.652525005,-0.1274000037,-0.6432999706,0.18375,-0.005950000063,0.1448999953,-1.205400033,-10.10380018,2.910599911,23.28118515,0,1.18359375,0,0,46.456,-3.112769966,1.349234852,-0.2097846717,-0.2120857928,-1.557918934,2.261233784,0,1,0,0,0,0,0,-0.19774,0.25472,-8.32920724057985,1.77091387727381,-7.11573039465697,-0.612604943713161,-2.77157023315127,-0.0520841498119804,-12.989782521431,-0.156044747932523,-0.820857898937341,-0.389288732192596,1.56179927939481,0.388275571857344,0,46.36404652,-0.266648053846146,0.203796126923078,46.456
-0.2243583798,-0.2293441296,-2.950910568,1.456429601,0,-0,1.654450016,-0.130200001,-0.6422500134,0.1699250007,0.09974999666,0.1342250013,-1.038799988,-9.50600028,2.263800061,23.28118515,0,1.18359375,0,0,46.461,-3.115971644,1.364894611,-0.2235913426,-0.2059494946,-1.557918934,2.261233784,0,1,0,0,0,0,0,-0.16164,0.1894,-8.79588548534129,1.13860292506002,-5.90022370316261,-0.565400973115149,-2.79345845323982,-0.0508702819573482,-12.7416911409941,-0.516084680302,-0.361115336028838,-0.33060378844236,1.54717242616494,0.389329210595512,0,46.3692202571428,-0.247497258571423,0.203929235714291,46.461
-0.2377815396,-0.2228243053,-2.87249589,1.417422533,0,-0,1.654450016,-0.130200001,-0.6422500134,0.1699250007,0.09974999666,0.1342250013,-1.038799988,-9.50600028,2.263800061,23.28118515,0,1.18359375,0,0,46.466,-3.112205933,1.377846611,-0.2370145023,-0.1994296703,-1.448247384,2.028556093,0,1,0,0,0,0,0,-0.16164,0.1894,-10.4950768262324,0.363824794498369,-3.50611785725399,-0.472303415769188,-2.88102517533071,-0.0599615421687833,-11.2742962009481,-1.33556889892374,-0.14686047974007,-0.192138869087459,1.54611537839741,0.414274216139716,0,46.37652495,-0.25471613,0.19773695,46.466
-0.2515881956,-0.213619858,-2.83980608,1.524490118,0,-0,1.656024952,-0.132475003,-0.6403250027,0.1678250027,0.1755249953,0.08732499599,-1.332800072,-9.231599724,1.538600051,23.28118515,0,1.18359375,0,0,46.471,-3.102191578,1.389742282,-0.2508211583,-0.1902252231,-1.448247384,2.028556093,0,1,0,0,0,0,0,-0.16164,0.1894,-11.0451211106666,-0.123351734410485,-3.35559786763042,-0.401739663046761,-2.87149409320174,-0.080282296381292,-10.4283736483201,-1.35951047531261,-0.666694555136537,-0.0558456070338249,1.56953933145241,0.440195922713722,0,46.381459115,-0.222058395000023,0.179690690000013,46.471
-0.2653948665,-0.2067165226,-2.824034929,1.484035134,0,-0,1.656024952,-0.132475003,-0.6403250027,0.1678250027,0.1755249953,0.08732499599,-1.332800072,-9.231599724,1.538600051,23.28118515,0,1.18359375,0,0,46.476,-3.087067181,1.400746301,-0.2646278293,-0.1833218876,-1.448247384,2.028556093,0,1,0,0,0,0,0,-0.10553,0.17506,-11.5951653951015,-0.610528263320032,-3.20507787800664,-0.331175910324233,-2.86196301107276,-0.10060305059383,-9.58245109569101,-1.38345205170152,-1.18652863053374,0.0804476550200031,1.59296328450744,0.466117629287766,0,46.38639328,-0.18940066,0.16164443,46.476
-0.2769004405,-0.1978956014,-2.682969809,1.56177175,0,-0,1.657424984,-0.1342250013,-0.6375250053,0.2115750027,0.2395749927,0.071225003,-1.077999994,-9.290400136,1.166200027,23.28118515,0,1.18359375,0,0,46.481,-3.066350325,1.411971418,-0.2761334032,-0.1745009664,-1.448247384,2.028556093,0,1,0,0,0,0,0,-0.10553,0.17506,-10.7736475033816,-0.362706142777747,-3.99676263012706,-0.276306313472015,-2.73593700052091,-0.119510533040874,-9.80708791921347,-0.272119954598033,-0.991404093424883,0.0961473030540578,1.58591933205431,0.460745798922248,0,46.391543385,-0.18222853,0.133587125,46.481
-0.2914741337,-0.1898417175,-2.745398521,1.500030041,0,-0,1.657424984,-0.1342250013,-0.6375250053,0.2115750027,0.2395749927,0.071225003,-1.077999994,-9.290400136,1.166200027,23.28118515,0,1.18359375,0,0,46.486,-3.041770357,1.422879203,-0.2907070965,-0.1664470825,-1.273581805,1.828190737,0,1,0,0,0,0,0,-0.12832,0.07595,-9.95212961166276,-0.114884022235814,-4.78844738224634,-0.221436716619874,-2.60991098996924,-0.138418015487891,-10.0317247427356,0.839212142503876,-0.796279556316301,0.11184695108809,1.57887537960118,0.455373968556738,0,46.39669349,-0.17505640000001,0.10552982000004,46.486
-0.303363204,-0.1817878187,-2.646398306,1.611920238,0,-0,1.658649979,-0.135800004,-0.6342000294,0.2595249987,0.2651249933,0.073325001,-0.8231999889,-9.378600168,0.2744000085,23.28118515,0,1.18359375,0,0,46.491,-3.013629295,1.434657748,-0.3025961668,-0.1583931837,-1.273581805,1.828190737,0,1,0,0,0,0,0,-0.09343,0.09127,-9.72430742937272,-0.304336584637195,-5.06813118346139,-0.166193468708432,-2.60444679682678,-0.153294404762722,-9.62042381204654,0.876352207997925,-0.842580920382224,0.123486431955647,1.58718888077011,0.461061799731626,0,46.4000934766667,-0.142022093333349,0.113124969999996,46.491
-0.3156358004,-0.174500972,-2.588496447,1.578769207,0,-0,1.658649979,-0.135800004,-0.6342000294,0.2595249987,0.2651249933,0.073325001,-0.8231999889,-9.378600168,0.2744000085,23.28118515,0,1.184375,0,0,46.496,-2.982166861,1.447091228,-0.3148687631,-0.1511063371,-1.048055155,1.300900601,0,1,0,0,0,0,0,-0.09343,0.09127,-9.49648524708353,-0.493789147039198,-5.34781498467571,-0.11095022079699,-2.5989826036845,-0.168170794037547,-9.20912288135656,0.913492273490448,-0.88888228444849,0.135125912823197,1.59550238193905,0.46674963090653,0,46.4034934633333,-0.108987786666651,0.120720120000004,46.496
-0.3267578483,-0.166063562,-2.479208469,1.611403823,0,-0,1.659874973,-0.1372000027,-0.630700016,0.310800004,0.271600008,0.06702499866,-0.9016000018,-9.40799979,0.4115999945,23.28118515,200.6655676,1.184375,0,0,46.501,-2.946904128,1.460266141,-0.325990811,-0.1426689271,-1.048055155,1.300900601,0,1,0,0,0,0,0,-0.09343,0.09127,-9.26866306479465,-0.683241709440931,-5.62749878588964,-0.0557069728856271,-2.59351841054222,-0.183047183312352,-8.79782195066716,0.950632338982919,-0.93518364851469,0.146765393690731,1.60381588310798,0.472437462081426,0,46.40689345,-0.07595348,0.12831527,46.501
-0.3397974968,-0.1560920775,-2.509535551,1.615296483,0,-0,1.659874973,-0.1372000027,-0.630700016,0.310800004,0.271600008,0.06702499866,-0.9016000018,-9.40799979,0.4115999945,23.28118515,0,1.184375,0,0,46.506,-2.90907385,1.473986931,-0.3390304596,-0.1326974425,-1.048055155,1.300900601,0,1,0,0,0,0,0,-0.1239,0.03943,-9.04869661527883,-0.908584750843428,-6.04156622813163,0.0429310925855594,-2.5090388666515,-0.201708927786481,-7.58782303642911,0.631120298793026,-1.51056086785614,0.215867600345768,1.64150725716018,0.485002158137058,0,46.41196707,-0.08361046,0.11087261,46.506
-0.3516865671,-0.1495722532,-2.486014843,1.612898111,0,-0,1.661275005,-0.1394749963,-0.6273749733,0.3428250027,0.244824996,0.09799999833,-0.8623999953,-9.084599864,-0.372399988,23.28118515,0,1.184375,0,0,46.511,-2.869784726,1.487868544,-0.3509195299,-0.1261776183,-1.048055155,1.300900601,0,1,0,0,0,0,0,-0.1239,0.03943,-8.82873016576301,-1.13392779224592,-6.45563367037363,0.141569158056746,-2.42455932276079,-0.22037067226061,-6.37782412219105,0.311608258603133,-2.0859380871976,0.284969807000804,1.67919863121238,0.497566854192691,0,46.41704069,-0.09126744,0.09342995,46.511
-0.3624250889,-0.1388337314,-2.40734148,1.652902365,0,-0,1.661275005,-0.1394749963,-0.6273749733,0.3428250027,0.244824996,0.09799999833,-0.8623999953,-9.084599864,-0.372399988,23.28118515,0,1.184375,0,0,46.516,-2.829197456,1.502075025,-0.3616580517,-0.1154390965,-0.9989204912,1.054007894,0,1,0,0,0,0,0,-0.11716,0.04823,-10.0874470408232,-0.747353244818255,-5.18544721016071,0.215378865429926,-2.48413122650613,-0.252880260934658,-7.3447317522138,0.713436120744984,-1.78882285531758,0.275881319477854,1.70484063293932,0.467137935024974,0,46.42212413,-0.0653500150000184,0.108664914999989,46.516
-0.3739306331,-0.1307798475,-2.386937857,1.735279083,0,-0,1.662675037,-0.142275002,-0.624574976,0.3524499893,0.2203250027,0.1107749987,-0.9603999749,-8.947399879,-0.4115999945,23.28118515,0,1.184375,0,0,46.521,-2.78784568,1.517563156,-0.3731635959,-0.1073852126,-0.9989204912,1.054007894,0,1,0,0,0,0,0,-0.1112,0.01379,-11.3461639158852,-0.360778697390037,-3.91526074994599,0.289188572803211,-2.54370313025155,-0.285389849608751,-8.31163938223791,1.11526398288741,-1.49170762343713,0.26679283195489,1.73048263466631,0.436709015857213,0,46.42720757,-0.03943259,0.12389988,46.521
-0.3842856586,-0.1242600307,-2.311311245,1.621618629,0,-0,1.664249973,-0.1448999953,-0.6217749786,0.3641749907,0.2065000033,0.1277500033,-0.6272000298,-8.761199939,-0.4214000143,23.28118515,0,1.184375,0,0,46.529,-2.745606455,1.532805399,-0.3835186214,-0.1008653957,-0.9040989587,0.692382745,0,1,0,0,0,0,0,-0.1112,0.01379,-7.44751095637903,-0.456080255985732,-6.85265970169018,0.326819380004558,-2.37389813689134,-0.329780111883978,-6.08306603204297,-1.31787609894062,-1.91047918738684,0.379167177001552,1.81792911353502,0.427354148008982,0,46.435132066,-0.0464726220000038,0.118510839999997,46.529
-0.4003934264,-0.1096863225,-2.193253279,1.692606449,0,-0,1.664249973,-0.1448999953,-0.6217749786,0.3641749907,0.2065000033,0.1277500033,-0.6272000298,-8.761199939,-0.4214000143,23.28118515,0,1.184375,0,0,46.531,-2.701517697,1.547925724,-0.3996263892,-0.08629168756,-0.9040989587,0.692382745,0,1,0,0,0,0,0,-0.12178,0.03086,-6.47284771650509,-0.479905645634592,-7.58700943962427,0.33622708180487,-2.3314468885514,-0.340877677452756,-5.52592269449572,-1.92616111939601,-2.01517207837398,0.407260763263143,1.83979073325214,0.425015431046931,0,46.43711319,-0.04823263,0.11716358,46.531
-0.4038451016,-0.1050840989,-2.140291691,1.668721318,0,-0,1.664249973,-0.1448999953,-0.6217749786,0.3641749907,0.2065000033,0.1277500033,-0.6272000298,-8.761199939,-0.4214000143,23.28118515,0,1.184375,0,0,46.536,-2.655300839,1.56246344,-0.4030780644,-0.08168946393,-0.8859318149,0.5770293285,0,1,0,0,0,0,0,-0.12178,0.03086,-5.6742045441834,-0.0266946017964296,-7.30438308435934,0.378765741550986,-2.20346477518492,-0.350586182377713,-7.17326393902033,-0.861038654405157,-1.80523366982439,0.330602178633204,1.81216149022013,0.348968446384085,0,46.442039205,-0.03101311,0.114182615,46.536
-0.4126660228,-0.09703020751,-2.030290365,1.645917773,0,-0,1.665825043,-0.1471749973,-0.6189749813,0.371699996,0.190400002,0.1480500007,-0.7545999959,-8.790600145,-0.009800000465,23.28118515,0,1.184375,0,0,46.541,-2.606268441,1.575789384,-0.4118989856,-0.07363557257,-0.8859318149,0.5770293285,0,1,0,0,0,0,0,-0.12519,0.00117,-4.87556137186285,0.426516442041088,-7.02175672909482,0.421304401297042,-2.07548266181862,-0.360294687302657,-8.8206051835426,0.204083810584183,-1.59529526127509,0.253943594003374,1.78453224718816,0.272921461721346,0,46.44696522,-0.0137935900000245,0.111201650000004,46.541
-0.4226374924,-0.08820927888,-2.014447689,1.678548813,0,-0,1.665825043,-0.1471749973,-0.6189749813,0.371699996,0.190400002,0.1480500007,-0.7545999959,-8.790600145,-0.009800000465,23.28118515,0,1.184375,0,0,46.546,-2.554976817,1.588064721,-0.4218704552,-0.06481464393,-0.8776509169,0.4409882386,0,1,0,0,0,0,0,-0.12519,0.00117,-4.90055622619673,0.329172448607342,-6.17630444531344,0.44514867392625,-2.01388997613274,-0.378776293203966,-7.59009013033103,-0.558806496712566,-1.85573261849635,0.30701761040962,1.84421259212144,0.273498124845499,0,46.45188089,-0.0223250299999939,0.116489694999996,46.546
-0.4310749173,-0.08130594343,-1.932958722,1.684842587,0,-0,1.667750053,-0.1496250033,-0.6163500214,0.3780000067,0.188300004,0.1737750053,-0.4605999842,-8.575,0.07840000372,23.28118515,0,1.18515625,0,0,46.551,-2.501584143,1.59943016,-0.4303078801,-0.05791130848,-0.8776509169,0.4409882386,0,1,0,0,0,0,0,-0.11506,0.01207,-4.92555108053179,0.231828455172813,-5.33085216153126,0.468992946555433,-1.95229729044695,-0.397257899105287,-6.35957507711537,-1.32169680401191,-2.11616997571828,0.36009162681605,1.90389293705483,0.27407478796976,0,46.45679656,-0.03085647,0.12177774,46.551
-0.4379782379,-0.07056742162,-1.790650368,1.722683072,0,-0,1.667750053,-0.1496250033,-0.6163500214,0.3780000067,0.188300004,0.1737750053,-0.4605999842,-8.575,0.07840000372,23.28118515,197.9005914,1.18515625,0,0,46.556,-2.445248175,1.61044053,-0.4372112007,-0.04717278667,-0.8548824096,0.3551876753,0,1,0,0,0,0,0,-0.11506,0.01207,-4.05719294286686,0.775935218853283,-5.93298453887471,0.467081669113934,-1.84518571679189,-0.399772165371585,-8.46625921007854,0.653824571711898,-1.84541696927361,0.278289534831156,1.87416418970584,0.217426673349856,0,46.46300977875,-0.0123047825000231,0.123907283749997,46.556
-0.4467991889,-0.06289704889,-1.781313062,1.769973278,0,-0,1.669500027,-0.1522499967,-0.6140750027,0.367324996,0.190400002,0.1737750053,-0.5879999869,-8.310399902,0.4704000041,23.28118515,0,1.18515625,0,0,46.561,-2.386664089,1.621887113,-0.4460321516,-0.03950241394,-0.8548824096,0.3551876753,0,1,0,0,0,0,0,-0.12063,-0.03226,-3.73597913027622,1.12902381140653,-6.06384512522323,0.459270517696801,-1.77171576090454,-0.403941788128916,-9.24395593705381,1.52516949764137,-1.8465780302069,0.252597876556241,1.87461653265409,0.195585616986407,0,46.46843541,-0.00299021499999677,0.123497388333336,46.561
-0.4537025094,-0.05330908671,-1.67846787,1.718195796,0,-0,1.669500027,-0.1522499967,-0.6140750027,0.367324996,0.190400002,0.1737750053,-0.5879999869,-8.310399902,0.4704000041,23.28118515,0,1.18515625,0,0,46.566,-2.325857505,1.633191939,-0.4529354722,-0.02991445176,-0.8466114099,0.2178359908,0,1,0,0,0,0,0,-0.12063,-0.03226,-4.23548180530276,1.19558514726643,-5.48779802507473,0.442609555316177,-1.74870823166921,-0.410594445622802,-8.0281715550333,0.740249748867288,-2.25561019220965,0.311071868846865,1.92034051104848,0.225955148008007,0,46.47267966,-0.00753132750000161,0.119278334166665,46.566
-0.460989356,-0.04563871399,-1.620169401,1.759913445,0,-0,1.67125,-0.1547000027,-0.611449976,0.3641749907,0.2042250013,0.1800749993,-0.2254000004,-8.408399808,0.3136000149,23.28118515,0,1.18515625,0,0,46.571,-2.263194286,1.64453627,-0.4602223188,-0.02224407904,-0.8466114099,0.2178359908,0,1,0,0,0,0,0,-0.10494,0.00387,-4.73498448032858,1.26214648312624,-4.91175092492706,0.425948592935578,-1.72570070243391,-0.417247103116678,-6.81238717301451,-0.0446699999056812,-2.66464235421181,0.369545861137406,1.9660644894428,0.256324679029564,0,46.47692391,-0.01207244,0.11505928,46.571
-0.4667421579,-0.03566722944,-1.488052249,1.824069738,0,-0,1.67125,-0.1547000027,-0.611449976,0.3641749907,0.2042250013,0.1800749993,-0.2254000004,-8.408399808,0.3136000149,23.28118515,0,1.18515625,0,0,46.576,-2.198154358,1.656715782,-0.4659751207,-0.0122725945,-0.8148121591,0.1720517535,0,1,0,0,0,0,0,-0.10494,0.00387,-4.03968455620875,1.4623947075345,-5.28261158066267,0.427372878820801,-1.54596792352704,-0.412356305641658,-8.76207240885141,1.3388737299975,-2.53722384917737,0.298392191645911,1.93114597603049,0.235975227750077,0,46.481958545,0.01009335,0.11784562,46.576
-0.4736454785,-0.02684630267,-1.453022957,1.809163928,0,-0,1.672999973,-0.157149992,-0.608825016,0.336349988,0.201074996,0.1811250067,-0.5978000067,-8.114400089,0.7252000093,23.28118515,0,1.18515625,0,0,46.581,-2.131261102,1.669590659,-0.4728784413,-0.003451667726,-0.8148121591,0.1720517535,0,1,0,0,0,0,0,-0.12176,-0.02359,-3.34438463208893,1.66264293194276,-5.65347223639828,0.428797164706025,-1.36623514462017,-0.407465508166638,-10.7117576446883,2.72241745990069,-2.40980534414293,0.227238522154415,1.89622746261817,0.215625776470589,0,46.48699318,0.03225914,0.12063196,46.581
-0.4797817767,-0.01725833677,-1.389051676,1.836372137,0,-0,1.672999973,-0.157149992,-0.608825016,0.336349988,0.201074996,0.1811250067,-0.5978000067,-8.114400089,0.7252000093,23.28118515,0,1.18515625,0,0,46.586,-2.063052148,1.683194896,-0.4790147395,0.00613629818,-0.8179571579,0.09257389164,0,1,0,0,0,0,0,-0.12176,-0.02359,-4.14525595490887,0.901257706674647,-2.7456822395019,0.539151595257602,-1.37710000075326,-0.346556418496674,-6.47597348634015,0.20871891048368,-3.59620322459425,0.390871258454314,2.0521305247537,0.292947719930533,0,46.49682651,-0.00387415,0.10493941,46.586
-0.4855345488,-0.006136297714,-1.332288265,1.943560481,0,-0,1.674575043,-0.1592500067,-0.6061999893,0.2990750027,0.2330999947,0.1673000073,-0.03920000186,-8.045799804,0.6860000029,23.28118515,0,1.18515625,0,0,46.591,-1.994110371,1.698716876,-0.4847675115,0.01725833723,-0.8179571579,0.09257389164,0,1,0,0,0,0,0,-0.08775,-0.01806,-3.57378421244096,1.23844825943813,-3.37937101140281,0.505941998051041,-1.24386364008061,-0.320269850601627,-8.7167264088641,0.808465647477067,-2.95097862390428,0.31430447732338,1.99055643419844,0.285423130529402,0,46.501714005,0.00985815,0.113348215,46.591
-0.4905202985,0.002684630221,-1.239954352,1.804713607,0,-0,1.674575043,-0.1592500067,-0.6061999893,0.2990750027,0.2330999947,0.1673000073,-0.03920000186,-8.045799804,0.6860000029,23.28118515,0,1.18515625,0,0,46.596,-1.924478629,1.714294883,-0.4897532613,0.02607926517,-0.765064036,0.04108529461,0,1,0,0,0,0,0,-0.08775,-0.01806,-3.00231246997385,1.57563881220113,-4.01305978330282,0.472732400844526,-1.11062727940814,-0.293983282706617,-10.9574793313849,1.4082123844696,-2.30575402321523,0.237737696192554,1.92898234364327,0.277898541128282,0,46.5066015,0.0235904499999805,0.121757019999988,46.596
-0.4935884476,0.01073852088,-1.084458351,1.85329318,0,-0,1.676149979,-0.1613500047,-0.60375,0.2618000007,0.2266249967,0.1715000033,0.009800000465,-8.398599935,0.5683999836,23.28118515,0,1.18515625,0,0,46.601,-1.853102191,1.729551405,-0.4928214104,0.03413315583,-0.765064036,0.04108529461,0,1,0,0,0,0,0,-0.01058,-0.0471,-4.41833444271161,1.14486978141113,-2.80260648699466,0.527089400910046,-1.12253483673891,-0.262356958845128,-11.5219119244298,1.93625099896838,-1.91740194009089,0.243598777704368,1.97831914059685,0.27924207470308,0,46.511675645,0.020824460000002,0.104755410000012,46.601
-0.4978071451,0.02071000449,-1.016629457,1.785263658,0,-0,1.676149979,-0.1613500047,-0.60375,0.2618000007,0.2266249967,0.1715000033,0.009800000465,-8.398599935,0.5683999836,23.28118515,0,1.18515625,0,0,46.606,-1.779816246,1.743228608,-0.4970401079,0.04410463944,-0.5993686846,-0.04530168943,0,1,0,0,0,0,0,-0.01058,-0.0471,-5.8343564154522,0.714100750620038,-1.59215319068388,0.58144640097569,-1.13444239406987,-0.230730634983632,-12.0863445174723,2.46428961346706,-1.52904985696692,0.249459859216299,2.02765593755058,0.280585608277891,0,46.51674979,0.01805847,0.0877538,46.606
-0.5008752942,0.02761333995,-0.9148659706,1.76594162,0,-0,1.677550011,-0.1632749987,-0.6009500027,0.2350250053,0.253399992,0.1800749993,-0.1372000042,-8.408399808,1.068199974,23.28118515,0,1.1859375,0,0,46.611,-1.704434322,1.754549063,-0.500108257,0.05100797489,-0.5993686846,-0.04530168943,0,1,0,0,0,0,0,0.00088,-0.05079,-3.7503467227946,0.755774091813194,-3.08561261240844,0.677509648718725,-0.964268337121658,-0.1292589769207,-10.3817770044285,1.57584978809368,-1.60211130929657,0.274788444272658,2.06978381986727,0.306637770389827,0,46.52176039,0.0325775749999897,0.0491661650000274,46.611
-0.503559947,0.03796834126,-0.8201336265,1.741402268,0,-0,1.677550011,-0.1632749987,-0.6009500027,0.2350250053,0.253399992,0.1800749993,-0.1372000042,-8.408399808,1.068199974,23.28118515,0,1.1859375,0,0,46.616,-1.626911976,1.763019977,-0.5027929098,0.06136297621,-0.4546547525,-0.1170356648,0,1,0,0,0,0,0,0.00088,-0.05079,-1.66633703013405,0.797447433006409,-4.57907203413512,0.773572896461898,-0.794094280173202,-0.0277873188576243,-8.67720949138231,0.687409962719033,-1.67517276162633,0.300117029329053,2.11191170218402,0.332689932501801,0,46.52677099,0.04709668,0.01057853,46.616
